Shareholder - Name	Issuer - Name	Security - Type	Security - Report Date	Security - Market Value	Security - Market Value - Currency Code	Stock - Exchange	Stock - Number of Shares	Stock - Percent Ownership	Data Source URL
AP7	NIPPON PAINT HOLDINGS CO LTD	Equity Like	2025-12-30	79085450	JPY	0.05881377	1283700	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SGH LTD	Equity Like	2025-12-30	90569605	AUD	6.16087523	314119	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SUPER MICRO COMPUTER INC	Equity Like	2025-12-30	197987455	USD	9.19465	726236	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	S LABORATORIES	Equity Like	2025-12-30	169227821	INR	0.10240029	1305586	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SEKISUI HOUSE LTD	Equity Like	2025-12-30	189663010	JPY	0.05881377	921900	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EPIROC AB-B	Equity Like	2025-12-30	139187837	SEK	1	745516	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ADNOC DRILLING CO PJSC	Equity Like	2025-12-30	104532481	AED	2.50358057	7804335	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	IGM Financial Inc	Equity Like	2025-12-30	166825376	CAD	6.72000731	401897	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	POLYCAB INDIA LTD	Equity Like	2025-12-30	99206151	INR	0.10240029	129226	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DR ING HC F PORSCHE AG	Equity Like	2025-12-30	77131322	EUR	10.8115	156383	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	OBIC CO LTD	Equity Like	2025-12-30	127701814	JPY	0.05881377	441140	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SIGMA HEALTHCARE LTD	Equity Like	2025-12-30	125483820	AUD	6.16087523	6857864	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	COMMERCIAL BANK PSQC	Equity Like	2025-12-30	85179573	QAR	2.52530898	7807953	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANCA MEDIOLANUM SPA	Equity Like	2025-12-30	168104593	EUR	10.8115	798597	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Aselsan Elektronik Sanayi	Equity Like	2025-12-30	157973177	TRY	0.21410791	3221923	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WHITBREAD PLC	Equity Like	2025-12-30	80497552	GBP	12.38887141	254308	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SUMITOMO METAL MINING CO LTD	Equity Like	2025-12-30	130969861	JPY	0.05881377	350300	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Richter Gedeon Nyrt	Equity Like	2025-12-30	93490474	HUF	0.02803892	337994	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Medibank Private Ltd	Equity Like	2025-12-30	104281436	AUD	6.16087523	3519002	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Swedish Orphan Biovitrum AB	Equity Like	2025-12-30	113875507	SEK	1	342174	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ALEXANDRIA REAL ESTATE EQUIT	Equity Like	2025-12-30	95778366	USD	9.19465	210567	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BOOZ ALLEN HAMILTON HOLDINGS	Equity Like	2025-12-30	169554816	USD	9.19465	216566	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GFL ENVIRONMENTAL INC-SUB VT	Equity Like	2025-12-30	134832953	CAD	6.72000731	335413	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Fresnillo Plc	Equity Like	2025-12-30	117758499	GBP	12.38887141	278581	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EXOR NV	Equity Like	2025-12-30	197117975	EUR	10.8115	250443	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	IHH Healthcare BHD	Equity Like	2025-12-30	106371809	MYR	2.27196689	5444100	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MITSUBISHI HC CAPITAL INC	Equity Like	2025-12-30	115811488	JPY	0.05881377	1502000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GODREJ PROPERTIES LTD	Equity Like	2025-12-30	73982922	INR	0.10240029	365317	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	JX Advanced Metals Corp	Equity Like	2025-12-30	91966386	JPY	0.05881377	797800	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CAPCOM CO LTD	Equity Like	2025-12-30	125015267	JPY	0.05881377	582200	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DRAFTKINGS INC-CL A	Equity Like	2025-12-30	202387325	USD	9.19465	633240	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MATSUKIYOCOCOKARA & CO	Equity Like	2025-12-30	153697037	JPY	0.05881377	963600	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	STONECO LTD-A	Equity Like	2025-12-30	76376132	USD	9.19465	551566	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BRITANNIA INDUSTRIES LTD	Equity Like	2025-12-30	160031455	INR	0.10240029	259904	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Norsk Hydro ASA	Equity Like	2025-12-30	191804302	NOK	0.91556925	2678924	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HENSOLDT AG	Equity Like	2025-12-30	70589907	EUR	10.8115	88953	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Toromont Industries Ltd	Equity Like	2025-12-30	143064826	CAD	6.72000731	128466	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KING YUAN ELECTRONICS CO LTD	Equity Like	2025-12-30	186848358	TWD	0.29310328	2618000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Gildan Activewear Inc	Equity Like	2025-12-30	138291454	CAD	6.72000731	239570	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Coway Co Ltd	Equity Like	2025-12-30	70805136	KRW	0.00638274	127655	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Zozo Inc	Equity Like	2025-12-30	88198635	JPY	0.05881377	1161600	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INFO EDGE INDIA LTD	Equity Like	2025-12-30	115193405	INR	0.10240029	842646	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BIDVEST GROUP LTD	Equity Like	2025-12-30	100306168	ZAR	0.55397801	768463	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Rentokil Initial Plc	Equity Like	2025-12-30	200273612	GBP	12.38887141	3627015	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	UNIPOL ASSICURAZIONI SPA	Equity Like	2025-12-30	162990169	EUR	10.8115	732894	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TELSTRA GROUP LTD	Equity Like	2025-12-30	197827025	AUD	6.16087523	6607040	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LG CORP	Equity Like	2025-12-30	111930491	KRW	0.00638274	217304	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EVERGREEN MARINE CORP LTD	Equity Like	2025-12-30	143337725	TWD	0.29310328	2560392	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ONE 97 COMMUNICATIONS LTD	Equity Like	2025-12-30	120295252	INR	0.10240029	907427	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SCREEN HOLDINGS CO LTD	Equity Like	2025-12-30	195218900	JPY	0.05881377	217800	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GALP ENERGIA SGPS SA	Equity Like	2025-12-30	105243117	EUR	10.8115	670411	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Samsung Sds Co Ltd	Equity Like	2025-12-30	109966431	KRW	0.00638274	100459	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HERO MOTOCORP LTD	Equity Like	2025-12-30	168354543	INR	0.10240029	287880	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PHOENIX GROUP HOLDINGS PLC	Equity Like	2025-12-30	87443674	GBP	12.38887141	957050	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BIZLINK HOLDING INC	Equity Like	2025-12-30	183506102	TWD	0.29310328	416000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MAX HEALTHCARE INSTITUTE LTD	Equity Like	2025-12-30	197390327	INR	0.10240029	1852070	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FDJ United	Equity Like	2025-12-30	70988246	EUR	10.8115	279642	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Saputo Inc	Equity Like	2025-12-30	112937124	CAD	6.72000731	408510	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SONY FINANCIAL GROUP INC	Equity Like	2025-12-30	83870277	JPY	0.05881377	8590550	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GAIL INDIA LTD	Equity Like	2025-12-30	98326193	INR	0.10240029	5627463	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CHOCOLADEFABRIKEN LINDT-PC	Equity Like	2025-12-30	179866744	CHF	11.62481826	1335	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ALPHA BANK SA	Equity Like	2025-12-30	202837051	EUR	10.8115	5231799	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	REMGRO LTD	Equity Like	2025-12-30	118759210	ZAR	0.55397801	1184394	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MITSUBISHI CHEMICAL GROUP CO	Equity Like	2025-12-30	92894150	JPY	0.05881377	1726000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HUA NAN FINANCIAL HOLDINGS C	Equity Like	2025-12-30	199760688	TWD	0.29310328	21567622	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KINGSPAN GROUP PLC	Equity Like	2025-12-30	169132843	EUR	10.8115	210549	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CENCOSUD SA	Equity Like	2025-12-30	89837358	CLP	0.01020885	3039706	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KIMBERLY-CLARK DE MEXICO-A	Equity Like	2025-12-30	73667260	MXN	0.51268662	3768389	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	UNITED AIRLINES HOLDINGS INC	Equity Like	2025-12-30	123092627	USD	9.19465	120045	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Shimano Inc	Equity Like	2025-12-30	113791523	JPY	0.05881377	117011	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EMEMORY TECHNOLOGY INC	Equity Like	2025-12-30	76564439	TWD	0.29310328	148000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	OR SAO LUIZ SA	Equity Like	2025-12-30	129573876	BRL	1.67257563	1907650	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FIDELITY NATIONAL FINANCIAL	Equity Like	2025-12-30	181879899	USD	9.19465	358093	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VERBUND AG	Equity Like	2025-12-30	82530277	EUR	10.8115	123122	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HOCHTIEF AG	Equity Like	2025-12-30	76199647	EUR	10.8115	20914	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Melrose Industries PLC	Equity Like	2025-12-30	123988635	GBP	12.38887141	1706696	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BUMI RESOURCES MINERALS TBK	Equity Like	2025-12-30	84061036	IDR	0.00054861	139295900	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DAIFUKU CO LTD	Equity Like	2025-12-30	151264500	JPY	0.05881377	521900	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TAIWAN MOBILE CO LTD	Equity Like	2025-12-30	137211391	TWD	0.29310328	4236500	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DIXON TECHNOLOGIES INDIA LTD	Equity Like	2025-12-30	101765973	INR	0.10240029	84457	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VOLTAS LTD	Equity Like	2025-12-30	70722420	INR	0.10240029	511325	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ATKINSREALIS GROUP INC	Equity Like	2025-12-30	140112432	CAD	6.72000731	234983	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LIFCO AB-B SHS	Equity Like	2025-12-30	106566944	SEK	1	302747	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ICICI LOMBARD GENERAL INSURA	Equity Like	2025-12-30	117612933	INR	0.10240029	587499	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	American Financial Group Inc	Equity Like	2025-12-30	115171295	USD	9.19465	90853	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GRUPO CIBEST SA - PREF	Equity Like	2025-12-30	156057289	COP	0.00243843	1069861	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AU SMALL FINANCE BANK LTD	Equity Like	2025-12-30	90078468	INR	0.10240029	882804	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LEG IMMOBILIEN SE	Equity Like	2025-12-30	89187391	EUR	10.8115	132519	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ANNALY CAPITAL MANAGEMENT IN	Equity Like	2025-12-30	202537096	USD	9.19465	956479	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KIOXIA HOLDINGS CORP	Equity Like	2025-12-30	184484740	JPY	0.05881377	300600	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DYNATRACE INC	Equity Like	2025-12-30	169216205	USD	9.19465	417319	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Chailease Holding Co Ltd	Equity Like	2025-12-30	114325057	TWD	0.29310328	3628376	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ECHOSTAR CORP-A	Equity Like	2025-12-30	194802886	USD	9.19465	194016	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Suzlon Energy Ltd	Equity Like	2025-12-30	130587320	INR	0.10240029	24524292	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NIBE INDUSTRIER AB-B SHS	Equity Like	2025-12-30	70076045	SEK	1	1967323	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AMERICAN HOMES 4 RENT- A	Equity Like	2025-12-30	141692825	USD	9.19465	478137	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DESCARTES SYSTEMS GRP/THE	Equity Like	2025-12-30	116684402	CAD	6.72000731	143954	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Regency Centers Corp	Equity Like	2025-12-30	158590030	USD	9.19465	247835	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CARLSBERG AS-B	Equity Like	2025-12-30	172541769	DKK	1.44771419	142699	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BENTLEY SYSTEMS INC-CLASS B	Equity Like	2025-12-30	91015930	USD	9.19465	255915	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AECOM	Equity Like	2025-12-30	178477725	USD	9.19465	200279	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CTS EVENTIM AG & CO KGAA	Equity Like	2025-12-30	70704577	EUR	10.8115	83309	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PUNJAB NATIONAL BANK	Equity Like	2025-12-30	71172243	INR	0.10240029	5679355	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SHISEIDO CO LTD	Equity Like	2025-12-30	77599923	JPY	0.05881377	579200	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Open Text Corp	Equity Like	2025-12-30	114199911	CAD	6.72000731	376057	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CIPLA LTD	Equity Like	2025-12-30	205297667	INR	0.10240029	1343286	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TELENOR ASA	Equity Like	2025-12-30	121086631	NOK	0.91556925	901519	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HLB INC	Equity Like	2025-12-30	89904207	KRW	0.00638274	277274	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HDFC LIFE INSURANCE CO LTD	Equity Like	2025-12-30	174905501	INR	0.10240029	2298865	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANK OF THE PHILIPPINE ISLAN	Equity Like	2025-12-30	82129435	PHP	0.15628522	4526356	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HYUNDAI MOTOR CO LTD-PRF	Equity Like	2025-12-30	69418527	KRW	0.00638274	52796	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	REXEL SA	Equity Like	2025-12-30	103698666	EUR	10.8115	285802	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Lpp Sa	Equity Like	2025-12-30	142595599	PLN	2.56446979	2672	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MRF LTD	Equity Like	2025-12-30	88219404	INR	0.10240029	5702	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ACWA POWER CO	Equity Like	2025-12-30	159965815	SAR	2.451383705	363742	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PORSCHE AUTOMOBIL HLDG-PRF	Equity Like	2025-12-30	116568220	EUR	10.8115	270087	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ACCOR SA	Equity Like	2025-12-30	144952876	EUR	10.8115	279144	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SMITHS GROUP PLC	Equity Like	2025-12-30	151656401	GBP	12.38887141	515642	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BUREAU VERITAS SA	Equity Like	2025-12-30	198862026	EUR	10.8115	676234	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VISHAL MEGA MART LTD	Equity Like	2025-12-30	72598316	INR	0.10240029	5257441	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CANADIAN TIRE CORP-CLASS A	Equity Like	2025-12-30	77572739	CAD	6.72000731	66591	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HOTAI MOTOR COMPANY LTD	Equity Like	2025-12-30	116829912	TWD	0.29310328	716900	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ELEMENT FLEET MANAGEMENT COR	Equity Like	2025-12-30	149911817	CAD	6.72000731	614892	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GIGABYTE TECHNOLOGY CO LTD	Equity Like	2025-12-30	94239153	TWD	0.29310328	1307000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Bdo Unibank Inc	Equity Like	2025-12-30	123742364	PHP	0.15628522	5882412	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BEIERSDORF AG	Equity Like	2025-12-30	144927641	EUR	10.8115	143093	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DAITO TRUST CONSTRUCT CO LTD	Equity Like	2025-12-30	78363349	JPY	0.05881377	446215	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SCOUT24 SE	Equity Like	2025-12-30	101095541	EUR	10.8115	108983	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INFRATIL LTD	Equity Like	2025-12-30	69692840	NZD	5.33703459	1150515	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Taiwan Cooperative Financial	Equity Like	2025-12-30	187884911	TWD	0.29310328	26271290	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AGC Inc	Equity Like	2025-12-30	76293893	JPY	0.05881377	249800	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PEGATRON CORP	Equity Like	2025-12-30	94906696	TWD	0.29310328	4727000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	OPAP SA	Equity Like	2025-12-30	92770993	EUR	10.8115	456910	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Jack Henry & Associates Inc	Equity Like	2025-12-30	180391138	USD	9.19465	106308	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SALIK CO PJSC	Equity Like	2025-12-30	74264523	AED	2.50358057	4693564	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EMAAR DEVELOPMENT PJSC	Equity Like	2025-12-30	90552279	AED	2.50358057	2427457	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LTIMINDTREE LTD	Equity Like	2025-12-30	105335937	INR	0.10240029	169356	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PEARSON PLC	Equity Like	2025-12-30	98230394	GBP	12.38887141	754776	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Bajaj Finserv Ltd	Equity Like	2025-12-30	188757004	INR	0.10240029	909655	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TATA MOTORS PASSENGER VEHICLES	Equity Like	2025-12-30	178628780	INR	0.10240029	4822161	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TIS INC	Equity Like	2025-12-30	185984372	JPY	0.05881377	601533	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TRUST FIBRA UNO	Equity Like	2025-12-30	91891357	MXN	0.51268662	6677904	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ADNOC GAS PLC	Equity Like	2025-12-30	126582422	AED	2.50358057	14528895	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TELEFONICA BRASIL S.A.	Equity Like	2025-12-30	104674520	BRL	1.67257563	1890720	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TUPRAS-TURKIYE PETROL RAFINE	Equity Like	2025-12-30	95914857	TRY	0.21410791	2403296	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TATA MOTORS LTD /NEW	Equity Like	2025-12-30	202262268	INR	0.10240029	4821706	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GROUPE BRUXELLES LAMBERT NV	Equity Like	2025-12-30	107493783	EUR	10.8115	130651	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ETERNAL LTD	Equity Like	2025-12-30	163715081	INR	0.10240029	5769670	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DINO POLSKA SA	Equity Like	2025-12-30	125225732	PLN	2.56446979	1180920	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EQUATORIAL SA - ORD	Equity Like	2025-12-30	182743548	BRL	1.67257563	2837890	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	COCA-COLA EUROPACIFIC PARTNE	Equity Like	2025-12-30	163597270	USD	9.19465	194243	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NEWS CORP - CLASS A	Equity Like	2025-12-30	145146471	USD	9.19465	598180	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HENKEL AG & CO KGAA	Equity Like	2025-12-30	111665875	EUR	10.8115	158899	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Bharat Petroleum Corp Ltd	Equity Like	2025-12-30	137464927	INR	0.10240029	3633091	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Bankinter SA	Equity Like	2025-12-30	141709302	EUR	10.8115	920778	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TCC GROUP HOLDINGS CO LTD	Equity Like	2025-12-30	113202866	TWD	0.29310328	16365329	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Rational AG	Equity Like	2025-12-30	141434140	EUR	10.8115	19776	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Marico Ltd	Equity Like	2025-12-30	96639758	INR	0.10240029	1276884	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	UNIMICRON TECHNOLOGY CORP	Equity Like	2025-12-30	198541421	TWD	0.29310328	3086000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CAR GROUP LTD	Equity Like	2025-12-30	94162305	AUD	6.16087523	498172	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HYBE CO LTD	Equity Like	2025-12-30	119579102	KRW	0.00638274	56772	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SM PRIME HOLDINGS INC	Equity Like	2025-12-30	83076128	PHP	0.15628522	23365600	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AMBUJA CEMENTS LTD	Equity Like	2025-12-30	82618576	INR	0.10240029	1466945	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Telia Co AB	Equity Like	2025-12-30	126683806	SEK	1	3216958	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Kimco Realty Corp	Equity Like	2025-12-30	177416284	USD	9.19465	947721	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GLOBAL UNICHIP CORP	Equity Like	2025-12-30	125580100	TWD	0.29310328	209000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Adams Street Partners Private Equity III	Equity Like	2025-12-30	188093349	USD	9.19465	165135	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	OUTSURANCE GROUP LTD	Equity Like	2025-12-30	75607975	ZAR	0.55397801	1892428	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HYUNDAI MOTOR CO LTD-2ND PRF	Equity Like	2025-12-30	112104929	KRW	0.00638274	82653	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EVOLUTION AB	Equity Like	2025-12-30	190794131	SEK	1	302944	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	M&G PLC	Equity Like	2025-12-30	102944570	GBP	12.38887141	2886224	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ABU DHABI NATIONAL OIL CO FO	Equity Like	2025-12-30	69049558	AED	2.50358057	7090057	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	APL APOLLO TUBES LTD	Equity Like	2025-12-30	79993597	INR	0.10240029	414818	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BXP INC	Equity Like	2025-12-30	127911319	USD	9.19465	200830	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Aurobindo Pharma Ltd	Equity Like	2025-12-30	72298527	INR	0.10240029	595160	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TMX Group Ltd	Equity Like	2025-12-30	142999770	CAD	6.72000731	411361	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PHARMAESSENTIA CORP	Equity Like	2025-12-30	100277118	TWD	0.29310328	724068	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CLICKS GROUP LTD	Equity Like	2025-12-30	108288348	ZAR	0.55397801	583261	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANQUE SAUDI FRANSI	Equity Like	2025-12-30	118964660	SAR	2.451383705	2863103	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CAPITALAND ASCENDAS REIT	Equity Like	2025-12-30	111734140	SGD	7.156205	5517174	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PHOENIX MILLS LTD	Equity Like	2025-12-30	87813371	INR	0.10240029	463140	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Grasim Industries Ltd	Equity Like	2025-12-30	189405107	INR	0.10240029	650897	0,01%	https://www.ap7.se/english/ap7-equity-fund/
